#LABEL,a label
#PLATEID,an id
#UTDATE,2021 02 15 #Target observing date
#UTTIME,12 10 04.89 #Target observing time
#CENTRE,11 56 41.22,-01 31 06.2 #Field centre
#EQUINOX,J2000.0
ID,RA,DEC,Re,Mstar,z,GAL_MAG_G,GAL_MAG_I,GAL_MU_0_G,GAL_MU_0_I,GAL_MU_0_R,GAL_MU_0_U,GAL_MU_0_Z,GAL_MU_E_G,GAL_MU_E_I,GAL_MU_E_R,GAL_MU_E_U,GAL_MU_E_Z,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,Dingoflag,Ellipticity_r,IFU_diam_2Re,MassHIpred,PRI_SAMI,SersicIndex_r,WALLABYflag,g_m_i,isel,mag,priority,remaining_observations,Tile_number,ALREADY_TILED,type,MagnetX,MagnetY,Position
999000604,179.33086240722687,-1.6907926693999125,,,,,,,,,,,,,,,,,,,,,,,,,,,16.222677987624273,,,,,2,37044,-40139
999000405,178.30689199146045,-1.655080350836954,,,,,,,,,,,,,,,,,,,,,,,,,,,16.286511476101968,,,,,2,-205362,-32508
999005726,179.4574896750325,-1.638437661853347,,,,,,,,,,,,,,,,,,,,,,,,,,,16.37425512372512,,,,,2,66587,-27999
999002726,179.3377359726802,-0.7384293878429222,,,,,,,,,,,,,,,,,,,,,,,,,,,16.40177419501316,,,,,2,39088,184617
999003810,179.55227374068622,-2.2266206408549802,,,,,,,,,,,,,,,,,,,,,,,,,,,16.44510286192785,,,,,2,90233,-167866
999003427,179.75865049631585,-1.6890904052120588,,,,,,,,,,,,,,,,,,,,,,,,,,,16.50299280235316,,,,,2,137832,-40148
999002555,178.83993390167765,-1.3307167022089126,,,,,,,,,,,,,,,,,,,,,,,,,,,16.559444053790546,,,,,2,-77452,43817
999003262,179.3825939645084,-2.1685536926805433,,,,,,,,,,,,,,,,,,,,,,,,,,,16.641270356801027,,,,,2,49761,-153187
999000081,179.72110833261218,-1.6024574162038832,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76104886317226,,,,,2,128739,-19745
999003877,180.0280844039036,-1.4411747189096005,,,,,,,,,,,,,,,,,,,,,,,,,,,16.763805109885176,,,,,2,203247,18277
999004206,179.81442260574795,-2.183348169790782,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89266587271361,,,,,2,153313,-158702
